timestamps,TP9,AF7,AF8,TP10,Right AUX
1759592798.326,-62.500,-42.480,-26.367,-27.832,0.000
1759592798.330,-260.742,-41.016,-26.855,-16.602,0.000
1759592798.334,-31.250,-38.086,-23.438,-11.230,0.000
1759592798.338,257.324,-37.109,-20.508,-6.348,0.000
1759592798.342,54.199,-39.551,-24.414,-7.324,0.000
1759592798.346,-242.188,-39.551,-32.715,-13.672,0.000
1759592798.349,-134.766,-35.645,-30.273,-17.090,0.000
1759592798.353,204.590,-32.227,-20.996,-12.695,0.000
1759592798.357,146.973,-31.250,-21.973,-10.742,0.000
1759592798.361,-214.844,-41.992,-29.785,-10.742,0.000
1759592798.365,-226.562,-44.922,-25.879,-13.672,0.000
1759592798.369,111.328,-37.598,-22.461,-23.438,0.000
1759592798.373,218.750,-27.344,-27.344,-18.555,0.000
1759592798.377,-119.141,-28.320,-24.902,-14.648,0.000
1759592798.381,-238.770,-33.691,-20.508,-9.277,0.000
1759592798.385,35.645,-28.809,-14.648,-6.836,0.000
1759592798.389,257.812,-17.090,-16.602,-6.836,0.000
1759592798.392,-20.996,-19.531,-25.879,-8.789,0.000
1759592798.396,-260.254,-36.621,-22.461,-14.160,0.000
1759592798.400,-69.336,-37.598,-17.090,-19.531,0.000
1759592798.404,240.723,-26.367,-22.461,-19.531,0.000
1759592798.408,70.312,-27.344,-26.855,-15.137,0.000
1759592798.412,-233.887,-30.273,-23.438,-18.555,0.000
1759592798.416,-147.949,-30.273,-22.949,-20.508,0.000
1759592798.420,187.012,-28.320,-22.949,-15.137,0.000
1759592798.424,167.969,-25.879,-23.438,-20.508,0.000
1759592798.428,-189.453,-27.832,-20.996,-25.879,0.000
1759592798.432,-219.727,-37.598,-21.484,-19.043,0.000
1759592798.435,99.609,-35.645,-22.949,-19.043,0.000
1759592798.439,227.539,-26.855,-23.926,-13.672,0.000
1759592798.443,-104.004,-29.297,-19.531,-8.789,0.000
1759592798.447,-254.883,-31.738,-11.719,-7.812,0.000
1759592798.451,-2.930,-35.645,-21.484,-4.395,0.000
1759592798.455,244.629,-32.715,-19.531,-12.207,0.000
1759592798.459,-8.301,-31.250,-15.137,-23.926,0.000
1759592798.463,-268.066,-38.574,-20.996,-22.949,0.000
1759592798.467,-105.469,-41.992,-20.508,-19.043,0.000
1759592798.471,215.820,-37.109,-18.555,-19.043,0.000
1759592798.474,82.520,-37.598,-15.625,-19.531,0.000
1759592798.478,-247.070,-37.109,-14.648,-17.090,0.000
1759592798.482,-193.359,-36.133,-14.648,-16.602,0.000
1759592798.486,157.715,-32.715,-12.207,-13.184,0.000
1759592798.490,165.527,-30.273,-15.625,-20.508,0.000
1759592798.494,-202.637,-36.133,-20.020,-26.367,0.000
1759592798.498,-261.719,-36.621,-20.508,-17.090,0.000
1759592798.502,49.316,-38.086,-19.531,-18.066,0.000
1759592798.506,218.262,-39.062,-21.484,-18.066,0.000
1759592798.510,-99.121,-38.574,-22.949,-19.043,0.000
1759592798.514,-273.926,-40.527,-15.625,-18.066,0.000
1759592798.517,-29.785,-37.598,-13.672,-13.672,0.000
1759592798.521,243.652,-31.250,-11.230,-12.207,0.000
1759592798.525,18.555,-34.180,-13.672,-10.254,0.000
1759592798.529,-258.789,-35.156,-16.113,-7.324,0.000
1759592798.533,-125.977,-32.227,-18.555,-16.602,0.000
1759592798.537,204.102,-34.668,-20.508,-26.855,0.000
1759592798.541,111.816,-34.668,-22.949,-13.184,0.000
1759592798.545,-225.586,-38.574,-19.531,-6.836,0.000
1759592798.549,-206.055,-38.086,-12.695,-21.973,0.000
1759592798.553,135.742,-38.574,-20.996,-26.367,0.000
1759592798.557,196.289,-40.527,-24.902,-25.391,0.000
1759592798.560,-156.250,-33.203,-19.531,-25.391,0.000
1759592798.564,-249.512,-34.668,-15.625,-17.578,0.000
1759592798.568,35.645,-43.945,-20.508,-15.625,0.000
1759592798.572,228.516,-45.898,-22.461,-15.137,0.000
1759592798.576,-59.082,-37.598,-18.555,-12.207,0.000
1759592798.580,-258.789,-30.273,-18.066,-12.695,0.000
1759592798.584,-53.711,-32.715,-24.414,-15.625,0.000
1759592798.588,241.211,-33.691,-33.203,-17.578,0.000
1759592798.592,40.039,-35.156,-23.438,-19.043,0.000
1759592798.596,-256.348,-39.551,-17.578,-19.043,0.000
1759592798.599,-138.672,-34.180,-26.367,-17.090,0.000
1759592798.603,204.102,-28.320,-27.832,-17.090,0.000
1759592798.607,145.020,-27.832,-23.926,-17.090,0.000
1759592798.611,-212.402,-35.645,-19.043,-16.602,0.000
1759592798.615,-220.215,-36.621,-24.902,-17.090,0.000
1759592798.619,122.559,-25.391,-21.484,-9.766,0.000
1759592798.623,217.285,-20.508,-14.160,-7.324,0.000
1759592798.627,-129.883,-22.949,-24.414,-15.625,0.000
1759592798.631,-249.512,-29.785,-29.785,-8.789,0.000
1759592798.635,27.344,-27.344,-23.438,-3.906,0.000
1759592798.639,258.301,-27.344,-19.043,-12.207,0.000
1759592798.642,-21.484,-28.809,-23.438,-13.672,0.000
1759592798.646,-256.348,-26.367,-24.902,-15.137,0.000
1759592798.650,-66.406,-32.227,-25.879,-13.672,0.000
1759592798.654,239.258,-33.691,-22.949,-11.230,0.000
1759592798.658,72.754,-28.809,-26.855,-20.996,0.000
1759592798.662,-239.258,-25.391,-31.738,-24.902,0.000
1759592798.666,-156.738,-29.297,-23.926,-20.996,0.000
1759592798.670,182.617,-37.109,-21.973,-18.555,0.000
1759592798.674,173.828,-38.086,-25.879,-22.461,0.000
1759592798.678,-179.199,-31.738,-25.879,-24.902,0.000
1759592798.682,-225.098,-25.879,-22.461,-31.738,0.000
1759592798.685,96.680,-31.250,-19.531,-36.133,0.000
1759592798.689,229.004,-33.691,-20.996,-25.879,0.000
1759592798.693,-110.840,-32.227,-22.949,-22.461,0.000
1759592798.697,-266.113,-34.180,-19.043,-31.250,0.000
1759592798.701,-2.930,-42.480,-22.949,-36.621,0.000
1759592798.705,240.234,-46.387,-30.273,-32.227,0.000
1759592798.709,-19.043,-37.598,-30.762,-27.832,0.000
1759592798.713,-271.973,-34.668,-29.297,-25.879,0.000
1759592798.717,-102.539,-39.551,-31.738,-28.809,0.000
1759592798.721,222.656,-40.527,-35.156,-22.461,0.000
1759592798.724,89.844,-32.227,-29.785,-19.043,0.000
1759592798.728,-243.652,-30.273,-30.762,-31.250,0.000
1759592798.732,-191.895,-33.691,-31.250,-29.297,0.000
1759592798.736,157.715,-33.691,-27.344,-22.461,0.000
1759592798.740,165.039,-38.086,-34.668,-22.461,0.000
1759592798.744,-205.078,-41.504,-39.062,-34.668,0.000
1759592798.748,-285.645,-41.504,-41.504,-45.410,0.000
1759592798.752,23.438,-41.992,-37.598,-37.109,0.000
1759592798.756,183.105,-33.203,-38.086,-50.293,0.000
1759592798.760,-149.902,-34.668,-37.109,-62.988,0.000
1759592798.764,-313.477,-35.156,-24.414,-42.480,0.000
1759592798.767,-64.453,-40.527,-25.391,-31.738,0.000
1759592798.771,196.777,-32.227,-35.645,-50.293,0.000
1759592798.775,-41.504,-35.645,-37.109,-58.594,0.000
1759592798.779,-317.871,-55.664,-23.438,-44.922,0.000
1759592798.783,-187.500,-25.879,-20.020,-52.246,0.000
1759592798.787,121.094,-38.086,-20.996,-87.402,0.000
1759592798.791,5.371,-3.418,-24.414,-109.375,0.000
1759592798.795,-310.059,-0.488,-11.719,-84.473,0.000
1759592798.799,-258.301,-49.316,0.000,-64.941,0.000
1759592798.803,2.441,-25.391,-34.180,-121.582,0.000
1759592798.807,-22.949,25.391,-37.109,-168.945,0.000
1759592798.810,-373.535,25.879,9.277,-143.555,0.000
1759592798.814,-515.137,-37.598,-15.625,-158.691,0.000
1759592798.818,-390.137,-38.086,-27.344,-166.016,0.000
1759592798.822,-462.891,-17.090,-3.418,-144.043,0.000
